"p0","p1","p2","p3","p4","p5","p6","p7","p8","p9","p10","p11"
 1.41420691699038969e+02, 2.31407364641444063e-04, 7.13106799691731325e-02, 4.07118222635526741e-05, 5.25931292411163653e-02, 8.77686106887961004e-02, 7.67096265526370346e-03, 5.18079101944720483e-03, 3.34335327301431909e-02, 2.75011052045203570e+01, 5.09676607191911102e-01, 1.64260258196603726e+00
 1.41420691699038969e+02, 2.31407364641444063e-04, 7.13106799691731325e-02, 4.07118222635526741e-05, 5.25931292411163653e-02, 8.77686106887961004e-02, 7.67096265526370346e-03, 5.18079101944720483e-03, 3.34335327301431909e-02, 2.75011052045203570e+01, 5.09676607191911102e-01, 1.64260258196603726e+00
 1.41420691699038969e+02, 2.31407364641444063e-04, 7.13106799691731325e-02, 4.07118222635526741e-05, 5.25931292411163653e-02, 8.77686106887961004e-02, 7.67096265526370346e-03, 5.18079101944720483e-03, 3.34335327301431909e-02, 2.75011052045203570e+01, 5.09676607191911102e-01, 1.64260258196603726e+00
 1.41420691699038969e+02, 2.31407364641444063e-04, 7.13106799691731325e-02, 4.07118222635526741e-05, 5.25931292411163653e-02, 8.77686106887961004e-02, 7.67096265526370346e-03, 5.18079101944720483e-03, 3.34335327301431909e-02, 2.75011052045203570e+01, 5.09676607191911102e-01, 1.64260258196603726e+00
 1.41420691699038969e+02, 2.31407364641444063e-04, 7.13106799691731325e-02, 4.07118222635526741e-05, 5.25931292411163653e-02, 8.77686106887961004e-02, 7.67096265526370346e-03, 5.18079101944720483e-03, 3.34335327301431909e-02, 2.75011052045203570e+01, 5.09676607191911102e-01, 1.64260258196603726e+00
 1.41420691699038969e+02, 2.31407364641444063e-04, 7.13106799691731325e-02, 4.07118222635526741e-05, 5.25931292411163653e-02, 8.77686106887961004e-02, 7.67096265526370346e-03, 5.18079101944720483e-03, 3.34335327301431909e-02, 2.75011052045203570e+01, 5.09676607191911102e-01, 1.64260258196603726e+00
 1.41203353931945998e+02, 2.31383164504368966e-04, 7.13052975079890433e-02, 4.07793684477068846e-05, 5.25634279705943300e-02, 8.77550610013794474e-02, 7.65826926195307435e-03, 5.18634276847926724e-03, 3.34673872403449119e-02, 2.75822903995382873e+01, 5.09972010684982324e-01, 1.64344927371004279e+00
 1.41203353931945998e+02, 2.31383164504368966e-04, 7.13052975079890433e-02, 4.07793684477068846e-05, 5.25634279705943300e-02, 8.77550610013794474e-02, 7.65826926195307435e-03, 5.18634276847926724e-03, 3.34673872403449119e-02, 2.75822903995382873e+01, 5.09972010684982324e-01, 1.64344927371004279e+00
 1.41203353931945998e+02, 2.31383164504368966e-04, 7.13052975079890433e-02, 4.07793684477068846e-05, 5.25634279705943300e-02, 8.77550610013794474e-02, 7.65826926195307435e-03, 5.18634276847926724e-03, 3.34673872403449119e-02, 2.75822903995382873e+01, 5.09972010684982324e-01, 1.64344927371004279e+00
 1.41203353931945998e+02, 2.31383164504368966e-04, 7.13052975079890433e-02, 4.07793684477068846e-05, 5.25634279705943300e-02, 8.77550610013794474e-02, 7.65826926195307435e-03, 5.18634276847926724e-03, 3.34673872403449119e-02, 2.75822903995382873e+01, 5.09972010684982324e-01, 1.64344927371004279e+00
 1.41203353931945998e+02, 2.31383164504368966e-04, 7.13052975079890433e-02, 4.07793684477068846e-05, 5.25634279705943300e-02, 8.77550610013794474e-02, 7.65826926195307435e-03, 5.18634276847926724e-03, 3.34673872403449119e-02, 2.75822903995382873e+01, 5.09972010684982324e-01, 1.64344927371004279e+00
 1.41203353931945998e+02, 2.31383164504368966e-04, 7.13052975079890433e-02, 4.07793684477068846e-05, 5.25634279705943300e-02, 8.77550610013794474e-02, 7.65826926195307435e-03, 5.18634276847926724e-03, 3.34673872403449119e-02, 2.75822903995382873e+01, 5.09972010684982324e-01, 1.64344927371004279e+00
 1.41203353931945998e+02, 2.31383164504368966e-04, 7.13052975079890433e-02, 4.07793684477068846e-05, 5.25634279705943300e-02, 8.77550610013794474e-02, 7.65826926195307435e-03, 5.18634276847926724e-03, 3.34673872403449119e-02, 2.75822903995382873e+01, 5.09972010684982324e-01, 1.64344927371004279e+00
 1.41203353931945998e+02, 2.31383164504368966e-04, 7.13052975079890433e-02, 4.07793684477068846e-05, 5.25634279705943300e-02, 8.77550610013794474e-02, 7.65826926195307435e-03, 5.18634276847926724e-03, 3.34673872403449119e-02, 2.75822903995382873e+01, 5.09972010684982324e-01, 1.64344927371004279e+00
 1.41307826959070638e+02, 2.31573420204176495e-04, 7.13567722402808774e-02, 4.07894934062243847e-05, 5.25802843199138226e-02, 8.78677817129450284e-02, 7.67735127792514103e-03, 5.17709988592365486e-03, 3.34819283399088383e-02, 2.75074616462832857e+01, 5.09513566124303874e-01, 1.64269856395970471e+00
 1.41307826959070638e+02, 2.31573420204176495e-04, 7.13567722402808774e-02, 4.07894934062243847e-05, 5.25802843199138226e-02, 8.78677817129450284e-02, 7.67735127792514103e-03, 5.17709988592365486e-03, 3.34819283399088383e-02, 2.75074616462832857e+01, 5.09513566124303874e-01, 1.64269856395970471e+00
 1.41307826959070638e+02, 2.31573420204176495e-04, 7.13567722402808774e-02, 4.07894934062243847e-05, 5.25802843199138226e-02, 8.78677817129450284e-02, 7.67735127792514103e-03, 5.17709988592365486e-03, 3.34819283399088383e-02, 2.75074616462832857e+01, 5.09513566124303874e-01, 1.64269856395970471e+00
 1.41307826959070638e+02, 2.31573420204176495e-04, 7.13567722402808774e-02, 4.07894934062243847e-05, 5.25802843199138226e-02, 8.78677817129450284e-02, 7.67735127792514103e-03, 5.17709988592365486e-03, 3.34819283399088383e-02, 2.75074616462832857e+01, 5.09513566124303874e-01, 1.64269856395970471e+00
 1.41307826959070638e+02, 2.31573420204176495e-04, 7.13567722402808774e-02, 4.07894934062243847e-05, 5.25802843199138226e-02, 8.78677817129450284e-02, 7.67735127792514103e-03, 5.17709988592365486e-03, 3.34819283399088383e-02, 2.75074616462832857e+01, 5.09513566124303874e-01, 1.64269856395970471e+00
 1.41307826959070638e+02, 2.31573420204176495e-04, 7.13567722402808774e-02, 4.07894934062243847e-05, 5.25802843199138226e-02, 8.78677817129450284e-02, 7.67735127792514103e-03, 5.17709988592365486e-03, 3.34819283399088383e-02, 2.75074616462832857e+01, 5.09513566124303874e-01, 1.64269856395970471e+00
 1.41307826959070638e+02, 2.31573420204176495e-04, 7.13567722402808774e-02, 4.07894934062243847e-05, 5.25802843199138226e-02, 8.78677817129450284e-02, 7.67735127792514103e-03, 5.17709988592365486e-03, 3.34819283399088383e-02, 2.75074616462832857e+01, 5.09513566124303874e-01, 1.64269856395970471e+00
 1.41307826959070638e+02, 2.31573420204176495e-04, 7.13567722402808774e-02, 4.07894934062243847e-05, 5.25802843199138226e-02, 8.78677817129450284e-02, 7.67735127792514103e-03, 5.17709988592365486e-03, 3.34819283399088383e-02, 2.75074616462832857e+01, 5.09513566124303874e-01, 1.64269856395970471e+00
 1.41307826959070638e+02, 2.31573420204176495e-04, 7.13567722402808774e-02, 4.07894934062243847e-05, 5.25802843199138226e-02, 8.78677817129450284e-02, 7.67735127792514103e-03, 5.17709988592365486e-03, 3.34819283399088383e-02, 2.75074616462832857e+01, 5.09513566124303874e-01, 1.64269856395970471e+00
 1.41307826959070638e+02, 2.31573420204176495e-04, 7.13567722402808774e-02, 4.07894934062243847e-05, 5.25802843199138226e-02, 8.78677817129450284e-02, 7.67735127792514103e-03, 5.17709988592365486e-03, 3.34819283399088383e-02, 2.75074616462832857e+01, 5.09513566124303874e-01, 1.64269856395970471e+00
 1.41307826959070638e+02, 2.31573420204176495e-04, 7.13567722402808774e-02, 4.07894934062243847e-05, 5.25802843199138226e-02, 8.78677817129450284e-02, 7.67735127792514103e-03, 5.17709988592365486e-03, 3.34819283399088383e-02, 2.75074616462832857e+01, 5.09513566124303874e-01, 1.64269856395970471e+00
 1.41317081837921279e+02, 2.30949587593997074e-04, 7.12273720872826782e-02, 4.05634487360712753e-05, 5.26254127366984278e-02, 8.77272067173386350e-02, 7.76891048563563887e-03, 5.19630992952829253e-03, 3.34561953405447671e-02, 2.75663180555634710e+01, 5.08566557563387645e-01, 1.64314270759006509e+00
 1.41317081837921279e+02, 2.30949587593997074e-04, 7.12273720872826782e-02, 4.05634487360712753e-05, 5.26254127366984278e-02, 8.77272067173386350e-02, 7.76891048563563887e-03, 5.19630992952829253e-03, 3.34561953405447671e-02, 2.75663180555634710e+01, 5.08566557563387645e-01, 1.64314270759006509e+00
 1.41317081837921279e+02, 2.30949587593997074e-04, 7.12273720872826782e-02, 4.05634487360712753e-05, 5.26254127366984278e-02, 8.77272067173386350e-02, 7.76891048563563887e-03, 5.19630992952829253e-03, 3.34561953405447671e-02, 2.75663180555634710e+01, 5.08566557563387645e-01, 1.64314270759006509e+00
 1.41317081837921279e+02, 2.30949587593997074e-04, 7.12273720872826782e-02, 4.05634487360712753e-05, 5.26254127366984278e-02, 8.77272067173386350e-02, 7.76891048563563887e-03, 5.19630992952829253e-03, 3.34561953405447671e-02, 2.75663180555634710e+01, 5.08566557563387645e-01, 1.64314270759006509e+00
 1.41317081837921279e+02, 2.30949587593997074e-04, 7.12273720872826782e-02, 4.05634487360712753e-05, 5.26254127366984278e-02, 8.77272067173386350e-02, 7.76891048563563887e-03, 5.19630992952829253e-03, 3.34561953405447671e-02, 2.75663180555634710e+01, 5.08566557563387645e-01, 1.64314270759006509e+00
 1.41317081837921279e+02, 2.30949587593997074e-04, 7.12273720872826782e-02, 4.05634487360712753e-05, 5.26254127366984278e-02, 8.77272067173386350e-02, 7.76891048563563887e-03, 5.19630992952829253e-03, 3.34561953405447671e-02, 2.75663180555634710e+01, 5.08566557563387645e-01, 1.64314270759006509e+00
 1.41317081837921279e+02, 2.30949587593997074e-04, 7.12273720872826782e-02, 4.05634487360712753e-05, 5.26254127366984278e-02, 8.77272067173386350e-02, 7.76891048563563887e-03, 5.19630992952829253e-03, 3.34561953405447671e-02, 2.75663180555634710e+01, 5.08566557563387645e-01, 1.64314270759006509e+00
 1.41317081837921279e+02, 2.30949587593997074e-04, 7.12273720872826782e-02, 4.05634487360712753e-05, 5.26254127366984278e-02, 8.77272067173386350e-02, 7.76891048563563887e-03, 5.19630992952829253e-03, 3.34561953405447671e-02, 2.75663180555634710e+01, 5.08566557563387645e-01, 1.64314270759006509e+00
 1.41317081837921279e+02, 2.30949587593997074e-04, 7.12273720872826782e-02, 4.05634487360712753e-05, 5.26254127366984278e-02, 8.77272067173386350e-02, 7.76891048563563887e-03, 5.19630992952829253e-03, 3.34561953405447671e-02, 2.75663180555634710e+01, 5.08566557563387645e-01, 1.64314270759006509e+00
 1.41317081837921279e+02, 2.30949587593997074e-04, 7.12273720872826782e-02, 4.05634487360712753e-05, 5.26254127366984278e-02, 8.77272067173386350e-02, 7.76891048563563887e-03, 5.19630992952829253e-03, 3.34561953405447671e-02, 2.75663180555634710e+01, 5.08566557563387645e-01, 1.64314270759006509e+00
 1.41157828995129023e+02, 2.31073293062858528e-04, 7.12378773847611724e-02, 4.06864628673379400e-05, 5.25781716581501038e-02, 8.76772658954728112e-02, 7.69539153540381871e-03, 5.19711048824458583e-03, 3.34595300781921484e-02, 2.76322479244210903e+01, 5.09648385623903244e-01, 1.64388687964839586e+00
 1.41157828995129023e+02, 2.31073293062858528e-04, 7.12378773847611724e-02, 4.06864628673379400e-05, 5.25781716581501038e-02, 8.76772658954728112e-02, 7.69539153540381871e-03, 5.19711048824458583e-03, 3.34595300781921484e-02, 2.76322479244210903e+01, 5.09648385623903244e-01, 1.64388687964839586e+00
 1.41157828995129023e+02, 2.31073293062858528e-04, 7.12378773847611724e-02, 4.06864628673379400e-05, 5.25781716581501038e-02, 8.76772658954728112e-02, 7.69539153540381871e-03, 5.19711048824458583e-03, 3.34595300781921484e-02, 2.76322479244210903e+01, 5.09648385623903244e-01, 1.64388687964839586e+00
 1.41157828995129023e+02, 2.31073293062858528e-04, 7.12378773847611724e-02, 4.06864628673379400e-05, 5.25781716581501038e-02, 8.76772658954728112e-02, 7.69539153540381871e-03, 5.19711048824458583e-03, 3.34595300781921484e-02, 2.76322479244210903e+01, 5.09648385623903244e-01, 1.64388687964839586e+00
 1.41157828995129023e+02, 2.31073293062858528e-04, 7.12378773847611724e-02, 4.06864628673379400e-05, 5.25781716581501038e-02, 8.76772658954728112e-02, 7.69539153540381871e-03, 5.19711048824458583e-03, 3.34595300781921484e-02, 2.76322479244210903e+01, 5.09648385623903244e-01, 1.64388687964839586e+00
 1.41157828995129023e+02, 2.31073293062858528e-04, 7.12378773847611724e-02, 4.06864628673379400e-05, 5.25781716581501038e-02, 8.76772658954728112e-02, 7.69539153540381871e-03, 5.19711048824458583e-03, 3.34595300781921484e-02, 2.76322479244210903e+01, 5.09648385623903244e-01, 1.64388687964839586e+00
 1.41157828995129023e+02, 2.31073293062858528e-04, 7.12378773847611724e-02, 4.06864628673379400e-05, 5.25781716581501038e-02, 8.76772658954728112e-02, 7.69539153540381871e-03, 5.19711048824458583e-03, 3.34595300781921484e-02, 2.76322479244210903e+01, 5.09648385623903244e-01, 1.64388687964839586e+00
 1.41596014919437891e+02, 2.30548344993293281e-04, 7.11236175395280612e-02, 4.03478581377968095e-05, 5.26798143204965930e-02, 8.75715386759126357e-02, 7.80172159825445917e-03, 5.20403369600546881e-03, 3.33662725551979525e-02, 2.75293309168235183e+01, 5.08261759187352724e-01, 1.64266146513299005e+00
 1.41596014919437891e+02, 2.30548344993293281e-04, 7.11236175395280612e-02, 4.03478581377968095e-05, 5.26798143204965930e-02, 8.75715386759126357e-02, 7.80172159825445917e-03, 5.20403369600546881e-03, 3.33662725551979525e-02, 2.75293309168235183e+01, 5.08261759187352724e-01, 1.64266146513299005e+00
 1.41596014919437891e+02, 2.30548344993293281e-04, 7.11236175395280612e-02, 4.03478581377968095e-05, 5.26798143204965930e-02, 8.75715386759126357e-02, 7.80172159825445917e-03, 5.20403369600546881e-03, 3.33662725551979525e-02, 2.75293309168235183e+01, 5.08261759187352724e-01, 1.64266146513299005e+00
 1.41596014919437891e+02, 2.30548344993293281e-04, 7.11236175395280612e-02, 4.03478581377968095e-05, 5.26798143204965930e-02, 8.75715386759126357e-02, 7.80172159825445917e-03, 5.20403369600546881e-03, 3.33662725551979525e-02, 2.75293309168235183e+01, 5.08261759187352724e-01, 1.64266146513299005e+00
 1.41596014919437891e+02, 2.30548344993293281e-04, 7.11236175395280612e-02, 4.03478581377968095e-05, 5.26798143204965930e-02, 8.75715386759126357e-02, 7.80172159825445917e-03, 5.20403369600546881e-03, 3.33662725551979525e-02, 2.75293309168235183e+01, 5.08261759187352724e-01, 1.64266146513299005e+00
 1.41596014919437891e+02, 2.30548344993293281e-04, 7.11236175395280612e-02, 4.03478581377968095e-05, 5.26798143204965930e-02, 8.75715386759126357e-02, 7.80172159825445917e-03, 5.20403369600546881e-03, 3.33662725551979525e-02, 2.75293309168235183e+01, 5.08261759187352724e-01, 1.64266146513299005e+00
 1.41596014919437891e+02, 2.30548344993293281e-04, 7.11236175395280612e-02, 4.03478581377968095e-05, 5.26798143204965930e-02, 8.75715386759126357e-02, 7.80172159825445917e-03, 5.20403369600546881e-03, 3.33662725551979525e-02, 2.75293309168235183e+01, 5.08261759187352724e-01, 1.64266146513299005e+00
 1.41502874904049264e+02, 2.31047400661824314e-04, 7.12424589075685705e-02, 4.05362615991807190e-05, 5.26454515405980830e-02, 8.77486669651555279e-02, 7.76258099484666321e-03, 5.18934264445044310e-03, 3.34259947939188617e-02, 2.74931850386674341e+01, 5.08530938557835377e-01, 1.64240374628790153e+00
 1.41502874904049264e+02, 2.31047400661824314e-04, 7.12424589075685705e-02, 4.05362615991807190e-05, 5.26454515405980830e-02, 8.77486669651555279e-02, 7.76258099484666321e-03, 5.18934264445044310e-03, 3.34259947939188617e-02, 2.74931850386674341e+01, 5.08530938557835377e-01, 1.64240374628790153e+00
 1.41631354088772099e+02, 2.30838362767198823e-04, 7.11849644034757839e-02, 4.04361818922133312e-05, 5.26666340868392965e-02, 8.76471701291624133e-02, 7.76663938130812623e-03, 5.19405363769574746e-03, 3.33748845225885493e-02, 2.74854515212743351e+01, 5.08570831887273145e-01, 1.64228007457871761e+00
 1.41631354088772099e+02, 2.30838362767198823e-04, 7.11849644034757839e-02, 4.04361818922133312e-05, 5.26666340868392965e-02, 8.76471701291624133e-02, 7.76663938130812623e-03, 5.19405363769574746e-03, 3.33748845225885493e-02, 2.74854515212743351e+01, 5.08570831887273145e-01, 1.64228007457871761e+00
 1.41631354088772099e+02, 2.30838362767198823e-04, 7.11849644034757839e-02, 4.04361818922133312e-05, 5.26666340868392965e-02, 8.76471701291624133e-02, 7.76663938130812623e-03, 5.19405363769574746e-03, 3.33748845225885493e-02, 2.74854515212743351e+01, 5.08570831887273145e-01, 1.64228007457871761e+00
 1.41631354088772099e+02, 2.30838362767198823e-04, 7.11849644034757839e-02, 4.04361818922133312e-05, 5.26666340868392965e-02, 8.76471701291624133e-02, 7.76663938130812623e-03, 5.19405363769574746e-03, 3.33748845225885493e-02, 2.74854515212743351e+01, 5.08570831887273145e-01, 1.64228007457871761e+00
 1.41631354088772099e+02, 2.30838362767198823e-04, 7.11849644034757839e-02, 4.04361818922133312e-05, 5.26666340868392965e-02, 8.76471701291624133e-02, 7.76663938130812623e-03, 5.19405363769574746e-03, 3.33748845225885493e-02, 2.74854515212743351e+01, 5.08570831887273145e-01, 1.64228007457871761e+00
 1.41631354088772099e+02, 2.30838362767198823e-04, 7.11849644034757839e-02, 4.04361818922133312e-05, 5.26666340868392965e-02, 8.76471701291624133e-02, 7.76663938130812623e-03, 5.19405363769574746e-03, 3.33748845225885493e-02, 2.74854515212743351e+01, 5.08570831887273145e-01, 1.64228007457871761e+00
 1.41631354088772099e+02, 2.30838362767198823e-04, 7.11849644034757839e-02, 4.04361818922133312e-05, 5.26666340868392965e-02, 8.76471701291624133e-02, 7.76663938130812623e-03, 5.19405363769574746e-03, 3.33748845225885493e-02, 2.74854515212743351e+01, 5.08570831887273145e-01, 1.64228007457871761e+00
 1.41631354088772099e+02, 2.30838362767198823e-04, 7.11849644034757839e-02, 4.04361818922133312e-05, 5.26666340868392965e-02, 8.76471701291624133e-02, 7.76663938130812623e-03, 5.19405363769574746e-03, 3.33748845225885493e-02, 2.74854515212743351e+01, 5.08570831887273145e-01, 1.64228007457871761e+00
 1.41631354088772099e+02, 2.30838362767198823e-04, 7.11849644034757839e-02, 4.04361818922133312e-05, 5.26666340868392965e-02, 8.76471701291624133e-02, 7.76663938130812623e-03, 5.19405363769574746e-03, 3.33748845225885493e-02, 2.74854515212743351e+01, 5.08570831887273145e-01, 1.64228007457871761e+00
 1.41631354088772099e+02, 2.30838362767198823e-04, 7.11849644034757839e-02, 4.04361818922133312e-05, 5.26666340868392965e-02, 8.76471701291624133e-02, 7.76663938130812623e-03, 5.19405363769574746e-03, 3.33748845225885493e-02, 2.74854515212743351e+01, 5.08570831887273145e-01, 1.64228007457871761e+00
 1.41631354088772099e+02, 2.30838362767198823e-04, 7.11849644034757839e-02, 4.04361818922133312e-05, 5.26666340868392965e-02, 8.76471701291624133e-02, 7.76663938130812623e-03, 5.19405363769574746e-03, 3.33748845225885493e-02, 2.74854515212743351e+01, 5.08570831887273145e-01, 1.64228007457871761e+00
 1.41111354117814642e+02, 2.30833679040729520e-04, 7.11906843207550100e-02, 4.06069778395233528e-05, 5.25971755803599644e-02, 8.76532680040297413e-02, 7.74447449140043456e-03, 5.20513590998230875e-03, 3.34677928172844169e-02, 2.76656437671426332e+01, 5.09105781211521391e-01, 1.64415963214195116e+00
 1.41111354117814642e+02, 2.30833679040729520e-04, 7.11906843207550100e-02, 4.06069778395233528e-05, 5.25971755803599644e-02, 8.76532680040297413e-02, 7.74447449140043456e-03, 5.20513590998230875e-03, 3.34677928172844169e-02, 2.76656437671426332e+01, 5.09105781211521391e-01, 1.64415963214195116e+00
 1.41111354117814642e+02, 2.30833679040729520e-04, 7.11906843207550100e-02, 4.06069778395233528e-05, 5.25971755803599644e-02, 8.76532680040297413e-02, 7.74447449140043456e-03, 5.20513590998230875e-03, 3.34677928172844169e-02, 2.76656437671426332e+01, 5.09105781211521391e-01, 1.64415963214195116e+00
 1.41191458454043698e+02, 2.30505871987408945e-04, 7.11228554557479103e-02, 4.04562111284511344e-05, 5.26372808855224625e-02, 8.75995333698013912e-02, 7.80832800406378296e-03, 5.21340894056061127e-03, 3.34474352093005328e-02, 2.76658373840293343e+01, 5.08358758610878869e-01, 1.64406282268268922e+00
 1.41219064625328912e+02, 2.30621346467098446e-04, 7.11413711014782790e-02, 4.04947374132536377e-05, 5.26287743837719479e-02, 8.76049791862031219e-02, 7.77996369836046232e-03, 5.20956735148163028e-03, 3.34392042621190003e-02, 2.76509084581429398e+01, 5.08692437621844240e-01, 1.64394497589965427e+00
 1.41219064625328912e+02, 2.30621346467098446e-04, 7.11413711014782790e-02, 4.04947374132536377e-05, 5.26287743837719479e-02, 8.76049791862031219e-02, 7.77996369836046232e-03, 5.20956735148163028e-03, 3.34392042621190003e-02, 2.76509084581429398e+01, 5.08692437621844240e-01, 1.64394497589965427e+00
 1.41219064625328912e+02, 2.30621346467098446e-04, 7.11413711014782790e-02, 4.04947374132536377e-05, 5.26287743837719479e-02, 8.76049791862031219e-02, 7.77996369836046232e-03, 5.20956735148163028e-03, 3.34392042621190003e-02, 2.76509084581429398e+01, 5.08692437621844240e-01, 1.64394497589965427e+00
 1.41219064625328912e+02, 2.30621346467098446e-04, 7.11413711014782790e-02, 4.04947374132536377e-05, 5.26287743837719479e-02, 8.76049791862031219e-02, 7.77996369836046232e-03, 5.20956735148163028e-03, 3.34392042621190003e-02, 2.76509084581429398e+01, 5.08692437621844240e-01, 1.64394497589965427e+00
 1.41219064625328912e+02, 2.30621346467098446e-04, 7.11413711014782790e-02, 4.04947374132536377e-05, 5.26287743837719479e-02, 8.76049791862031219e-02, 7.77996369836046232e-03, 5.20956735148163028e-03, 3.34392042621190003e-02, 2.76509084581429398e+01, 5.08692437621844240e-01, 1.64394497589965427e+00
 1.41219064625328912e+02, 2.30621346467098446e-04, 7.11413711014782790e-02, 4.04947374132536377e-05, 5.26287743837719479e-02, 8.76049791862031219e-02, 7.77996369836046232e-03, 5.20956735148163028e-03, 3.34392042621190003e-02, 2.76509084581429398e+01, 5.08692437621844240e-01, 1.64394497589965427e+00
 1.41374679857879698e+02, 2.30522907971368108e-04, 7.11305987011844887e-02, 4.03888059922832368e-05, 5.26704283312433297e-02, 8.76421243738349787e-02, 7.83825183624136529e-03, 5.20838200497115555e-03, 3.34298902833268380e-02, 2.75897607786247470e+01, 5.07838405152327255e-01, 1.64326540681208111e+00
 1.41374679857879698e+02, 2.30522907971368108e-04, 7.11305987011844887e-02, 4.03888059922832368e-05, 5.26704283312433297e-02, 8.76421243738349787e-02, 7.83825183624136529e-03, 5.20838200497115555e-03, 3.34298902833268380e-02, 2.75897607786247470e+01, 5.07838405152327255e-01, 1.64326540681208111e+00
 1.41374679857879698e+02, 2.30522907971368108e-04, 7.11305987011844887e-02, 4.03888059922832368e-05, 5.26704283312433297e-02, 8.76421243738349787e-02, 7.83825183624136529e-03, 5.20838200497115555e-03, 3.34298902833268380e-02, 2.75897607786247470e+01, 5.07838405152327255e-01, 1.64326540681208111e+00
 1.41374679857879698e+02, 2.30522907971368108e-04, 7.11305987011844887e-02, 4.03888059922832368e-05, 5.26704283312433297e-02, 8.76421243738349787e-02, 7.83825183624136529e-03, 5.20838200497115555e-03, 3.34298902833268380e-02, 2.75897607786247470e+01, 5.07838405152327255e-01, 1.64326540681208111e+00
 1.41374679857879698e+02, 2.30522907971368108e-04, 7.11305987011844887e-02, 4.03888059922832368e-05, 5.26704283312433297e-02, 8.76421243738349787e-02, 7.83825183624136529e-03, 5.20838200497115555e-03, 3.34298902833268380e-02, 2.75897607786247470e+01, 5.07838405152327255e-01, 1.64326540681208111e+00
 1.41374679857879698e+02, 2.30522907971368108e-04, 7.11305987011844887e-02, 4.03888059922832368e-05, 5.26704283312433297e-02, 8.76421243738349787e-02, 7.83825183624136529e-03, 5.20838200497115555e-03, 3.34298902833268380e-02, 2.75897607786247470e+01, 5.07838405152327255e-01, 1.64326540681208111e+00
 1.41269034363144243e+02, 2.30249955688615563e-04, 7.10509618119092162e-02, 4.03533398040044515e-05, 5.26604660135993746e-02, 8.74984790116901251e-02, 7.82083995990133507e-03, 5.22067396352139407e-03, 3.34045806511854629e-02, 2.76806836559544323e+01, 5.08346669131183870e-01, 1.64415919641736918e+00
 1.41269034363144243e+02, 2.30249955688615563e-04, 7.10509618119092162e-02, 4.03533398040044515e-05, 5.26604660135993746e-02, 8.74984790116901251e-02, 7.82083995990133507e-03, 5.22067396352139407e-03, 3.34045806511854629e-02, 2.76806836559544323e+01, 5.08346669131183870e-01, 1.64415919641736918e+00
 1.41269034363144243e+02, 2.30249955688615563e-04, 7.10509618119092162e-02, 4.03533398040044515e-05, 5.26604660135993746e-02, 8.74984790116901251e-02, 7.82083995990133507e-03, 5.22067396352139407e-03, 3.34045806511854629e-02, 2.76806836559544323e+01, 5.08346669131183870e-01, 1.64415919641736918e+00
 1.41269034363144243e+02, 2.30249955688615563e-04, 7.10509618119092162e-02, 4.03533398040044515e-05, 5.26604660135993746e-02, 8.74984790116901251e-02, 7.82083995990133507e-03, 5.22067396352139407e-03, 3.34045806511854629e-02, 2.76806836559544323e+01, 5.08346669131183870e-01, 1.64415919641736918e+00
 1.41269034363144243e+02, 2.30249955688615563e-04, 7.10509618119092162e-02, 4.03533398040044515e-05, 5.26604660135993746e-02, 8.74984790116901251e-02, 7.82083995990133507e-03, 5.22067396352139407e-03, 3.34045806511854629e-02, 2.76806836559544323e+01, 5.08346669131183870e-01, 1.64415919641736918e+00
 1.41269034363144243e+02, 2.30249955688615563e-04, 7.10509618119092162e-02, 4.03533398040044515e-05, 5.26604660135993746e-02, 8.74984790116901251e-02, 7.82083995990133507e-03, 5.22067396352139407e-03, 3.34045806511854629e-02, 2.76806836559544323e+01, 5.08346669131183870e-01, 1.64415919641736918e+00
 1.41269034363144243e+02, 2.30249955688615563e-04, 7.10509618119092162e-02, 4.03533398040044515e-05, 5.26604660135993746e-02, 8.74984790116901251e-02, 7.82083995990133507e-03, 5.22067396352139407e-03, 3.34045806511854629e-02, 2.76806836559544323e+01, 5.08346669131183870e-01, 1.64415919641736918e+00
 1.41269034363144243e+02, 2.30249955688615563e-04, 7.10509618119092162e-02, 4.03533398040044515e-05, 5.26604660135993746e-02, 8.74984790116901251e-02, 7.82083995990133507e-03, 5.22067396352139407e-03, 3.34045806511854629e-02, 2.76806836559544323e+01, 5.08346669131183870e-01, 1.64415919641736918e+00
 1.41334490398832742e+02, 2.30442367501679994e-04, 7.11041856000859257e-02, 4.03789909341123525e-05, 5.26700084760522158e-02, 8.76076391321091441e-02, 7.83588726974079192e-03, 5.21215037611718387e-03, 3.34252638847603797e-02, 2.76194354309769956e+01, 5.07963161950912845e-01, 1.64355726990380702e+00
 1.41334490398832742e+02, 2.30442367501679994e-04, 7.11041856000859257e-02, 4.03789909341123525e-05, 5.26700084760522158e-02, 8.76076391321091441e-02, 7.83588726974079192e-03, 5.21215037611718387e-03, 3.34252638847603797e-02, 2.76194354309769956e+01, 5.07963161950912845e-01, 1.64355726990380702e+00
 1.41334490398832742e+02, 2.30442367501679994e-04, 7.11041856000859257e-02, 4.03789909341123525e-05, 5.26700084760522158e-02, 8.76076391321091441e-02, 7.83588726974079192e-03, 5.21215037611718387e-03, 3.34252638847603797e-02, 2.76194354309769956e+01, 5.07963161950912845e-01, 1.64355726990380702e+00
